domain,agents,epsilon,shock,seed,CCI,survival_rate,hazard,collapse_risk,preregistered,CCI_mean,CCI_ci_lo,CCI_ci_hi,CCI_ci,survival_rate_mean,survival_rate_ci_lo,survival_rate_ci_hi,survival_ci
bio,1200,0.0043,0.04,1001,0.4516680791045283,0.7787576890064328,0.3113038701695284,0.4557997158583727,True,0.45214330069260567,0.4517812211040163,0.4525129265872665,1,0.7788962006787981,0.7787632293568887,0.7790368166160457,1
bio,1200,0.0043,0.04,1002,0.4524148314578036,0.778605538073789,0.3112762575279985,0.43619383766460285,True,0.45214330069260567,0.4517812211040163,0.4525129265872665,1,0.7788962006787981,0.7787632293568887,0.7790368166160457,1
bio,1200,0.0043,0.04,1003,0.4535190116743629,0.7794121526867848,0.3107657657447934,0.45625263246785436,True,0.45214330069260567,0.4517812211040163,0.4525129265872665,1,0.7788962006787981,0.7787632293568887,0.7790368166160457,1
bio,1200,0.0043,0.04,1004,0.4524888247812323,0.7789731578948766,0.3111525370523691,0.4509853773632874,True,0.45214330069260567,0.4517812211040163,0.4525129265872665,1,0.7788962006787981,0.7787632293568887,0.7790368166160457,1
bio,1200,0.0043,0.04,1005,0.4515258861045639,0.7790891845605354,0.30944381808741406,0.43977323423942455,True,0.45214330069260567,0.4517812211040163,0.4525129265872665,1,0.7788962006787981,0.7787632293568887,0.7790368166160457,1
bio,1200,0.0043,0.04,1006,0.451243171033143,0.7785394818503695,0.3109739937727528,0.45807368745164473,True,0.45214330069260567,0.4517812211040163,0.4525129265872665,1,0.7788962006787981,0.7787632293568887,0.7790368166160457,1
bio,1200,0.0046,0.01,1001,0.45906807827119495,0.7832176886730995,0.309073870336195,0.4549451527680726,True,0.45954329985927234,0.45918122027068303,0.4599129257539332,1,0.7833562003454648,0.7832232290235553,0.7834968162827125,1
bio,1200,0.0046,0.01,1002,0.4598148306244703,0.7830655377404558,0.3090462576946651,0.43531349071686054,True,0.45954329985927234,0.45918122027068303,0.4599129257539332,1,0.7833562003454648,0.7832232290235553,0.7834968162827125,1
bio,1200,0.0046,0.01,1003,0.46091901084102965,0.7838721523534516,0.30853576591146004,0.45539730911942766,True,0.45954329985927234,0.45918122027068303,0.4599129257539332,1,0.7833562003454648,0.7832232290235553,0.7834968162827125,1
bio,1200,0.0046,0.01,1004,0.45988882394789904,0.7834331575615433,0.30892253721903573,0.45012305513856615,True,0.45954329985927234,0.45918122027068303,0.4599129257539332,1,0.7833562003454648,0.7832232290235553,0.7834968162827125,1
